feature_name,b7sc
SEABREEZE AVENUE,37583001
SEA COAST TERRACE,37591001
SEACOAST TERRACE,37591001
SEA GATE AVENUE,37593001
SEAGATE AVENUE,37593001
SEA GATE ASSOCIATION,37594501
SEA GATE BEACH & CABANA CLUB,37594501
SEA GATE BEACH AND CABANA CLUB,37594501
SEA GATE BEACH CLUB,37594501
SEA GATE CABANA CLUB,37594501
SEA GATE BEACH CLUB HOUSE,37594502
SEA GATE BEACH CLUBHOUSE,37594502
SEA GATE BEACH CLUB POOL,37594503
SEA GATE BEACH,37594504
SEA VIEW AVENUE,37597001
SEAVIEW AVENUE,37597001
SEAVIEW COURT,37597501
SEABRING STREET,37598001
SEBA AVENUE,37599001
SEDGWICK PLACE,37601001
SEDGEWICK STREET,37601501
SEDGWICK STREET,37601501
SEELEY STREET,37603001
SEIGAL COURT,37611001
SEIGEL COURT,37611001
SEIGAL STREET,37613001
SEIGEL STREET,37613001
A BLANCO WALK,37613003
A M BLANCO WALK,37613003
AUREA BLANCO WALK,37613003
AUREA M BLANCO WALK,37613003
BLANCO WALK,37613003
SENATOR STREET,37623001
SENECA AVENUE,37624001
SHALE STREET,37626501
SHALER STREET,37626501
SHARON STREET,37627001
SHEEP BAY ROAD,37633001
SHEEPHEAD BAY,37633001
SHEEPSHEAD BAY ROAD,37633001
SHPSHD BAY ROAD,37633001
SHEEPSHEAD BAY HOUSES,37634501
SHEEPSHEAD BAY HOUSES COMPLEX,37634501
SHEEPSHEAD BAY PROJECTS,37634501
SHEEPSHEAD BAY PROJECTS COMPLEX,37634501
SHEEPSHEAD HOUSES,37634501
SHEEPSHEAD HOUSES COMPLEX,37634501
SHEEPSHEAD PROJECTS,37634501
SHEEPSHEAD PROJECTS COMPLEX,37634501
SHEEPSHEAD BAY HOUSES BLDG    1,37634502
SHEEPSHEAD HOUSES BUILDING    1,37634502
SHEEPSHEAD PROJECTS BLDG    1,37634502
SHEEPSHEAD BAY HOUSES BLDG    2,37634503
SHEEPSHEAD HOUSES BUILDING    2,37634503
SHEEPSHEAD PROJECTS BLDG    2,37634503
SHEEPSHEAD BAY HOUSES BLDG    3,37634504
SHEEPSHEAD HOUSES BUILDING    3,37634504
SHEEPSHEAD PROJECTS BLDG    3,37634504
SHEEPSHEAD BAY HOUSES BLDG    4,37634505
SHEEPSHEAD HOUSES BUILDING    4,37634505
SHEEPSHEAD PROJECTS BLDG    4,37634505
SHEEPSHEAD BAY HOUSES BLDG    5,37634506
SHEEPSHEAD HOUSES BUILDING    5,37634506
SHEEPSHEAD PROJECTS BLDG    5,37634506
SHEEPSHEAD BAY HOUSES BLDG    6,37634507
SHEEPSHEAD HOUSES BUILDING    6,37634507
SHEEPSHEAD PROJECTS BLDG    6,37634507
SHEEPSHEAD BAY HOUSES BLDG    7,37634508
SHEEPSHEAD HOUSES BUILDING    7,37634508
SHEEPSHEAD PROJECTS BLDG    7,37634508
SHEEPSHEAD BAY HOUSES BLDG    8,37634509
SHEEPSHEAD HOUSES BUILDING    8,37634509
SHEEPSHEAD PROJECTS BLDG    8,37634509
SHEEPSHEAD BAY HOUSES BLDG    9,37634510
SHEEPSHEAD HOUSES BUILDING    9,37634510
SHEEPSHEAD PROJECTS BLDG    9,37634510
SHEEPSHEAD BAY HOUSES BLDG   10,37634511
SHEEPSHEAD HOUSES BUILDING   10,37634511
SHEEPSHEAD PROJECTS BLDG   10,37634511
SHEEPSHEAD BAY HOUSES BLDG   11,37634512
SHEEPSHEAD HOUSES BUILDING   11,37634512
SHEEPSHEAD PROJECTS BLDG   11,37634512
SHEEPSHEAD BAY HOUSES BLDG   12,37634513
SHEEPSHEAD HOUSES BUILDING   12,37634513
SHEEPSHEAD PROJECTS BLDG   12,37634513
SHEEPSHEAD BAY HOUSES BLDG   13,37634514
SHEEPSHEAD HOUSES BUILDING   13,37634514
SHEEPSHEAD PROJECTS BLDG   13,37634514
SHEEPSHEAD BAY HOUSES BLDG   14,37634515
SHEEPSHEAD HOUSES BUILDING   14,37634515
SHEEPSHEAD PROJECTS BLDG   14,37634515
SHEEPSHEAD BAY HOUSES BLDG   15,37634516
SHEEPSHEAD HOUSES BUILDING   15,37634516
SHEEPSHEAD PROJECTS BLDG   15,37634516
SHEEPSHEAD BAY HOUSES BLDG   16,37634517
SHEEPSHEAD HOUSES BUILDING   16,37634517
SHEEPSHEAD PROJECTS BLDG   16,37634517
SHEEPSHEAD BAY HOUSES BLDG   17,37634518
SHEEPSHEAD HOUSES BUILDING   17,37634518
SHEEPSHEAD PROJECTS BLDG   17,37634518
SHEEPSHEAD BAY HOUSES BLDG   18,37634519
SHEEPSHEAD HOUSES BUILDING   18,37634519
SHEEPSHEAD PROJECTS BLDG   18,37634519
SHEEPSHEAD HOUSES CHILDREN'S CTR,37634520
SHEEPSHEAD HOUSES CHILDRENS CTR,37634520
SHEFFIELD AVENUE,37643001
M WARREN PLACE,37643002
MARY WARREN PLACE,37643002
SHELL ROAD,37646001
SHELL BANK AVENUE,37647001
SHEPHARD AVENUE,37653001
SHEPHERD AVENUE,37653001
SHERIDAN AVENUE,37663001
SHERIDAN LOOP,37665001
SHERLOCK PLACE,37673001
SHERMAN STREET,37683001
SHORE BOULEVARD,37693001
WORLD WAR    2 HEROES WAY,37693004
WORLD WAR    2 HEROES' WAY,37693004
WORLD WAR II HEROES WAY,37693004
WORLD WAR II HEROES' WAY,37693004
WORLD WAR TWO HEROES WAY,37693004
WORLD WAR TWO HEROES' WAY,37693004
SHORE COURT,37693501
EAST MILL BASIN,37695055
EAST MILL BASIN SHORELINE,37695055
EAST MILL BSN SHORELINE,37695055
SHORE PARKWAY,37703001
SHORE PW,37703001
BELT PARKWAY,37703002
BEP,37703002
BELT PARKWAY,37703002
BEP,37703002
LEIF ERICSON DRIVE,37703003
SHORE PARKWAY NORTH SERVICE ROAD,37703004
SHORE PARKWAY SERVICE ROAD NORTH,37703004
SHORE PARKWAY SR NORTH,37703004
SHORE PARKWAY NORTH SERVICE ROAD,37703004
SHORE PARKWAY SERVICE ROAD NORTH,37703004
SHORE PARKWAY SR NORTH,37703004
SHORE PARKWAY SERVICE ROAD SB,37703005
SHORE PARKWAY SERVICE ROAD SOUTH,37703005
SHORE PARKWAY SOUTH SERVICE ROAD,37703005
SHORE PARKWAY SR SOUTH,37703005
SHORE PARKWAY SR SOUTHBOUND,37703005
SHORE PARKWAY SERVICE ROAD SB,37703005
SHORE PARKWAY SERVICE ROAD SOUTH,37703005
SHORE PARKWAY SOUTH SERVICE ROAD,37703005
SHORE PARKWAY SR SOUTH,37703005
SHORE PARKWAY SR SOUTHBOUND,37703005
SHORE ROAD,37713001
SHORE ROAD LANE,37713601
SIDNEY PLACE,37723001
SIGOURNEY STREET,37725001
SKIDMORE AVENUE,37733001
SKIDMORE AVENUE,37733001
SKIDMORE PLACE,37733002
SKIDMORE LANE,37733501
SKILLMAN AVENUE,37743001
SKILLMAN STREET,37753001
SLOAN PLACE,37763001
SLOCUM PLACE,37765001
SMITH STREET,37773001
DUGAN BOULEVARD,37773002
E C DUGAN BOULEVARD,37773002
E DUGAN BOULEVARD,37773002
EILEEN C DUGAN BOULEVARD,37773002
EILEEN DUGAN BOULEVARD,37773002
SMITHS LANE,37774001
SNEDIKER AVENUE,37783001
SNYDER AVENUE,37793001
DET P RAFFERTY WAY,37793002
DET PARKER & RAFFERTY WAY,37793002
DET PARKER AND RAFFERTY WAY,37793002
DET PARKER WAY,37793002
DET R PARKER & P RAFFERTY WAY,37793002
DET R PARKER AND P RAFFERTY WAY,37793002
DET R PARKER WAY,37793002
DET RAFFERTY WAY,37793002
DETECTIVE P RAFFERTY WAY,37793002
DETECTIVE PARKER WAY,37793002
DETECTIVE R PARKER WAY,37793002
DETECTIVE RAFFERTY WAY,37793002
DETS PARKER & RAFFERTY WAY,37793002
DETS PARKER AND RAFFERTY WAY,37793002
DETS R PARKER & P RAFFERTY WAY,37793002
DETS R PARKER AND P RAFFERTY WAY,37793002
P RAFFERTY WAY,37793002
PARKER & RAFFERTY WAY,37793002
PARKER AND RAFFERTY WAY,37793002
PARKER WAY,37793002
R PARKER & P RAFFERTY WAY,37793002
R PARKER AND P RAFFERTY WAY,37793002
R PARKER WAY,37793002
RAFFERTY WAY,37793002
SOMERS STREET,37803001
SOUTH BK MARINE TERMINAL,37811001
SOUTH BROOKLYN MARINE TERMINAL,37811001
SOUTH BROOKLYN MARINE OFFICE,37811002
SOUTH BROOKLYN MARINE CARGO SHED,37811003
SOUTH    1 STREET,37813001
SOUTH FIRST STREET,37813001
SOUTH    1 STREET,37813001
SOUTH FIRST STREET,37813001
SOUTH    2 STREET,37823001
SOUTH SECOND STREET,37823001
SOUTH    2 STREET,37823001
SOUTH SECOND STREET,37823001
C M MORALES WAY,37823002
C MORALES WAY,37823002
CARLOS M MORALES WAY,37823002
CARLOS MORALES WAY,37823002
MORALES WAY,37823002
F F P WARHOLA WAY,37823003
F F PAUL WARHOLA WAY,37823003
F F WARHOLA WAY,37823003
FIREFIGHTER P WARHOLA WAY,37823003
FIREFIGHTER PAUL WARHOLA WAY,37823003
FIREFIGHTER WARHOLA WAY,37823003
P WARHOLA WAY,37823003
PAUL WARHOLA WAY,37823003
WARHOLA WAY,37823003
SOUTH    3 STREET,37833001
SOUTH THIRD STREET,37833001
SOUTH    3 STREET,37833001
SOUTH THIRD STREET,37833001
EL REGRESO WAY,37833002
ELREGRESO WAY,37833002
SOUTH    4 STREET,37843001
SOUTH FOURTH STREET,37843001
SOUTH    4 STREET,37843001
SOUTH FOURTH STREET,37843001
SOUTH    5 STREET,37853001
SOUTH FIFTH STREET,37853001
SOUTH    5 STREET,37853001
SOUTH FIFTH STREET,37853001
SOUTH    6 STREET,37863001
SOUTH SIXTH STREET,37863001
SOUTH    6 STREET,37863001
SOUTH SIXTH STREET,37863001
SOUTH    8 STREET,37873001
SOUTH EIGHTH STREET,37873001
SOUTH    8 STREET,37873001
SOUTH EIGHTH STREET,37873001
SOUTH    9 STREET,37883001
SOUTH NINTH STREET,37883001
SOUTH    9 STREET,37883001
SOUTH NINTH STREET,37883001
SOUTH   10 STREET,37893001
SOUTH TENTH STREET,37893001
SOUTH   10 STREET,37893001
SOUTH TENTH STREET,37893001
SOUTH   11 STREET,37893501
SOUTH   11 STREET,37893501
SOUTH ELLIOTT PLACE,37903001
SOUTH CONGREGATIONAL CHURCH,37904001
SOUTH GATE COURT,37923001
SOUTHGATE COURT,37923001
SOUTH MARKET STREET,37926001
SOUTH OXFORD STREET,37933001
SOUTH PORTLAND AVENUE,37943001
SPENCER COURT,37953001
SPENCER PLACE,37963001
SPENCER STREET,37973001
SAINT ANDREW PLACE,37983001
SAINT ANDREW'S PLACE,37983001
SAINT ANDREWS PLACE,37983001
ST ANDREW PLACE,37983001
ST ANDREW'S PLACE,37983001
ST ANDREWS PLACE,37983001
SAINT CHARLES PLACE,37993001
SAINT CHARLES' PLACE,37993001
SAINT CHARLES'S PLACE,37993001
ST CHARLES PLACE,37993001
ST CHARLES' PLACE,37993001
ST CHARLES'S PLACE,37993001
SAINT EDWARD'S STREET,37998001
SAINT EDWARDS STREET,37998001
ST EDWARD STREET,37998001
ST EDWARD'S STREET,37998001
ST EDWARDS STREET,37998001
SAINT FELIX STREET,38003001
SAINT FELIX'S STREET,38003001
ST FELIX STREET,38003001
ST FELIX'S STREET,38003001
SAINT FRANCIS COLLEGE,38010001
SAINT FRANCIS COLLEGE COMPLEX,38010001
ST FRANCIS COLLEGE,38010001
ST FRANCIS COLLEGE COMPLEX,38010001
SAINT FRANCIS COLLEGE ARTS BLDG,38010002
ST FRANCIS COLLEGE ARTS BUILDING,38010002
SAINT FRANCIS COLL RESIDENCE BLG,38010003
SAINT FRANCIS COLLEGE RES BLDG,38010003
ST FRANCIS COLLEGE RES BUILDING,38010003
ST FRANCIS COLLEGE RESIDENCE BLG,38010003
SAINT FRANCIS COLL SCIENCE BLDG,38010004
ST FRANCIS COLLEGE SCIENCE BLDG,38010004
SAINT FRANCES PLACE,38013001
SAINT FRANCES' PLACE,38013001
SAINT FRANCES'S PLACE,38013001
SAINT FRANCIS PLACE,38013001
SAINT FRANCIS' PLACE,38013001
SAINT FRANCIS'S PLACE,38013001
ST FRANCES PLACE,38013001
ST FRANCES' PLACE,38013001
ST FRANCES'S PLACE,38013001
ST FRANCIS PLACE,38013001
ST FRANCIS' PLACE,38013001
ST FRANCIS'S PLACE,38013001
SAINT JAMES PLACE,38023001
SAINT JAMES' PLACE,38023001
SAINT JAMES'S PLACE,38023001
ST JAMES PLACE,38023001
ST JAMES' PLACE,38023001
ST JAMES'S PLACE,38023001
A FALCO SQUARE WEST,38023002
A J FALCO SQUARE WEST,38023002
ANTHONY FALCO SQUARE WEST,38023002
ANTHONY J FALCO SQUARE WEST,38023002
DEP INSP A FALCO SQUARE WEST,38023002
DEP INSP A J FALCO SQUARE WEST,38023002
DEP INSP ANTHONY FALCO SQUARE W,38023002
DEP INSP ANTHONY J FALCO SQ W,38023002
DEP INSP FALCO SQUARE WEST,38023002
DEP INSPECTOR A FALCO SQUARE W,38023002
DEP INSPECTOR A J FALCO SQUARE W,38023002
DEP INSPECTOR ANTHONY FALCO SQ W,38023002
DEP INSPECTOR FALCO SQUARE WEST,38023002
DEPUTY INSP A FALCO SQUARE WEST,38023002
DEPUTY INSP A J FALCO SQUARE W,38023002
DEPUTY INSP ANTHONY FALCO SQ W,38023002
DEPUTY INSP ANTHONY J FALCO SQ W,38023002
DEPUTY INSP FALCO SQUARE WEST,38023002
DEPUTY INSPECTOR A FALCO SQ W,38023002
DEPUTY INSPECTOR A J FALCO SQ W,38023002
DEPUTY INSPECTOR FALCO SQUARE W,38023002
FALCO SQUARE WEST,38023002
SAINT JOHN'S PLACE,38033001
SAINT JOHNS PLACE,38033001
ST JOHN PLACE,38033001
ST JOHN'S PLACE,38033001
ST JOHNS PLACE,38033001
FIREMAN CORNER,38033002
FIREMAN'S CORNER,38033002
FIREMANS CORNER,38033002
SAINT JUDE PLACE,38034001
SAINT JUDE'S PLACE,38034001
SAINT JUDES PLACE,38034001
ST JUDE PLACE,38034001
ST JUDE'S PLACE,38034001
ST JUDES PLACE,38034001
SAINT MARK'S AVENUE,38043001
SAINT MARKS AVENUE,38043001
ST MARK'S AVENUE,38043001
ST MARKS AVENUE,38043001
SAINT MARK'S PLACE,38053001
SAINT MARKS PLACE,38053001
ST MARK'S PLACE,38053001
ST MARKS PLACE,38053001
SAINT NICHLAS AVENUE,38063001
SAINT NICHOLAS AVENUE,38063001
SAINT NICHOLAS' AVENUE,38063001
SAINT NICHOLAS'S AVENUE,38063001
ST NICHOLAS AVENUE,38063001
ST NICHOLAS' AVENUE,38063001
ST NICHOLAS'S AVENUE,38063001
SAINT PAUL'S COURT,38073001
SAINT PAULS COURT,38073001
ST PAUL'S COURT,38073001
ST PAULS COURT,38073001
SAINT PAUL PLACE,38083001
SAINT PAUL'S PLACE,38083001
SAINT PAULS PLACE,38083001
ST PAUL PLACE,38083001
ST PAUL'S PLACE,38083001
ST PAULS PLACE,38083001
STAGG STREET,38093001
STAGG STREET,38093001
STAGG WALK,38093002
STANHOPE STREET,38103001
STANLEY AVENUE,38105001
STANTON ROAD,38108001
STANWIX STREET,38113001
STARR STREET,38123001
STATE STREET,38133001
STEPHENS COURT,38141001
STERLING DRIVE,38142001
STERLING PLACE,38143001
E ROGOWSKY WAY,38143002
ED ROGOWSKY WAY,38143002
ROGOWSKY WAY,38143002
STERLING STREET,38153001
STEUBEN STREET,38163001
STEWART AVENUE,38172501
STEWART STREET,38173001
STILLWELL AVENUE,38183001
JACOBS WALK,38183002
R JACOBS WALK,38183002
RUDY JACOBS WALK,38183002
POLAR BEAR CLUB WALK,38183004
STILLWELL PLACE,38184001
STILLWELL'S PLACE,38184001
STILLWELLS PLACE,38184001
STILLWELLS' PLACE,38184001
STOCKHOLM STREET,38193001
STOCKTON STREET,38203001
STODDARD PLACE,38213001
GASTON BOULEVARD,38223001
MOTHER GASTON BOULEVARD,38223001
GASTON-BLVD-STONE AVENUE,38223002
STONE AVENUE,38223002
GASTON-BLVD-STONE AVENUE,38223002
STONE AVENUE,38223002
STONY CREEK MARSH,38228001
STORY COURT,38232501
STORY STREET,38233001
STRAUSS STREET,38243001
STRICKLAND AVENUE,38248001
STRONG PLACE,38253001
STRYKER COURT,38263001
STRYKER STREET,38273001
STUART STREET,38283001
STUYVESANT AVENUE,38293001
SULLIVAN PLACE,38303001
SULLIVAN STREET,38313001
SUMMIT STREET,38323001
GARVEY AVENUE,38333001
GARVEY BOULEVARD,38333001
MARCUS GARVEY AVENUE,38333001
MARCUS GARVEY BOULEVARD,38333001
SUMNER AVENUE,38333001
SUMNER PLACE,38333501
SUMNER HOUSES,38334501
SUMNER HOUSES COMPLEX,38334501
SUMNER PROJECTS,38334501
SUMNER PROJECTS COMPLEX,38334501
SUMNER HOUSES BUILDING    1,38334502
SUMNER PROJECTS BUILDING    1,38334502
SUMNER HOUSES BUILDING    2,38334503
SUMNER PROJECTS BUILDING    2,38334503
SUMNER HOUSES BUILDING    3,38334504
SUMNER PROJECTS BUILDING    3,38334504
SUMNER HOUSES BUILDING    4,38334505
SUMNER PROJECTS BUILDING    4,38334505
SUMNER HOUSES BUILDING    5,38334506
SUMNER PROJECTS BUILDING    5,38334506
SUMNER HOUSES BUILDING    6,38334507
SUMNER PROJECTS BUILDING    6,38334507
SUMNER HOUSES BUILDING    7,38334508
SUMNER PROJECTS BUILDING    7,38334508
SUMNER HOUSES BUILDING    8,38334509
SUMNER PROJECTS BUILDING    8,38334509
SUMNER HOUSES BUILDING    9,38334510
SUMNER PROJECTS BUILDING    9,38334510
SUMNER HOUSES BUILDING   10,38334511
SUMNER PROJECTS BUILDING   10,38334511
SUMNER HOUSES BUILDING   11,38334512
SUMNER PROJECTS BUILDING   11,38334512
SUMNER HOUSES BUILDING   12,38334513
SUMNER PROJECTS BUILDING   12,38334513
SUMNER HOUSES BUILDING   13,38334514
SUMNER PROJECTS BUILDING   13,38334514
SUMNER HOUSES CHILDREN'S CENTER,38334515
SUMNER HOUSES CHILDRENS CENTER,38334515
SUMNER PROJECTS CHILDREN'S CTR,38334515
SUMNER PROJECTS CHILDRENS CENTER,38334515
SUMNER HOUSES CHILD HEALTH STN,38334516
SUMNER HOUSES COMMUNITY CENTER,38334517
SUMNER PROJECTS COMMUNITY CENTER,38334517
SUMPTER STREET,38343001
SUNNYSIDE AVENUE,38353001
SUNNYSIDE COURT,38353501
SUNY HEALTH CENTER,38360001
SUNY HEALTH SCIENCE CENTER,38360001
SURF AVENUE,38363001
M BERGER PLACE,38363002
MILTON BERGER PLACE,38363002
SUTTER AVENUE,38373001
SUTTERS AVENUE,38373001
BRIGHT LIGHT PLACE,38373002
GREATER BRIGHT LIGHT PLACE,38373002
THE GREATER BRIGHT LIGHT PLACE,38373002
SUTTON STREET,38383001
SUYDAM PLACE,38392501
SUYDAM STREET,38393001
TAAFFE PLACE,38403001
TABOR COURT,38413001
TAMPA COURT,38417001
TAPSCOTT AVENUE,38422501
TAPSCOTT STREET,38423001
TAYLOR STREET,38433001
TEHAMA STREET,38443001
ISLAND AVENUE,38444001
VETERANS AVENUE,38444001
TEMPLE COURT,38453001
TEN EYCK STREET,38463001
TENEYCK STREET,38463001
TEN EYCK STREET,38463001
TENEYCK STREET,38463001
TEN EYCK WALK,38463002
TENEYCK WALK,38463002
TENNIS COURT,38473001
BK TERMINAL MARKET,38477001
BKLYN TERMINAL MARKET,38477001
BROOKLYN TERMINAL MARKET,38477001
BK TERMINAL MARKET ADMIN BLDG,38477002
BK TERMINAL MARKET ADMIN BLDG A,38477002
BK TERMINAL MARKET BUILDING A,38477002
BROOKLYN TERMINAL MARKET BLDG A,38477002
BK TERMINAL MARKET BUILDING B,38477003
BROOKLYN TERMINAL MARKET BLDG B,38477003
BK TERMINAL MARKET BUILDING C,38477004
BROOKLYN TERMINAL MARKET BLDG C,38477004
BK TERMINAL MARKET BUILDING D,38477005
BROOKLYN TERMINAL MARKET BLDG D,38477005
BK TERMINAL MARKET BUILDING E,38477006
BROOKLYN TERMINAL MARKET BLDG E,38477006
BK TERMINAL MARKET BUILDING F,38477007
BROOKLYN TERMINAL MARKET BLDG F,38477007
BK TERMINAL MARKET BUILDING G,38477008
BROOKLYN TERMINAL MARKET BLDG G,38477008
BK TERMINAL MARKET BUILDING H,38477009
BROOKLYN TERMINAL MARKET BLDG H,38477009
BK TERMINAL MARKET BUILDING J,38477010
BROOKLYN TERMINAL MARKET BLDG J,38477010
TERRACE PLACE,38483001
TERRACE ROAD,38486001
THAMES STREET,38493001
THATFORD AVENUE,38503001
THATFORD STREET,38503001
THOMAS STREET,38510001
THORNTON STREET,38523001
THROOP AVENUE,38533001
D J KENNA WAY,38533003
D KENNA WAY,38533003
DONALD J KENNA WAY,38533003
DONALD KENNA WAY,38533003
FATHER D J KENNA WAY,38533003
FATHER D KENNA WAY,38533003
FATHER DONALD J KENNA WAY,38533003
FATHER DONALD KENNA WAY,38533003
FATHER KENNA WAY,38533003
KENNA WAY,38533003
TIFFANY PLACE,38543001
TILDEN AVENUE,38553001
TILLARY STREET,38563001
TIMES PLAZA,38570001
TOMPKINS AVENUE,38573001
D ALLEN WAY,38573002
DAVID ALLEN WAY,38573002
DET ALLEN WAY,38573002
DET D ALLEN WAY,38573002
DET DAVID ALLEN WAY,38573002
DETECTIVE ALLEN WAY,38573002
DETECTIVE D ALLEN WAY,38573002
DETECTIVE DAVID ALLEN WAY,38573002
TOWNSEND STREET,38579001
TOMPKINS PLACE,38583001
CMTRY OF THE MOST HOLY TRINITY,38584201
TRINITY CEMETERY,38584201
TROCHELMANS LANE,38587001
TRUCKELMANS LANE,38587001
TRUCKLEMANS LANE,38587001
TRUCKLMANS LANE,38587001
BATTLE ROW,38587002
TROUTMAN STREET,38593001
TROY AVENUE,38603001
EAST   44 STREET,38603002
TRUXTON STREET,38613001
TUDOR TERRACE,38618001
TURNBALL AVENUE,38621001
TURNBULL AVENUE,38621001
TURNER PLACE,38623001
TWIN PINES DRIVE,38625001
TWINPINES DRIVE,38625001
UNDERHILL AVENUE,38633001
B J LOWRY PARK,38634001
B LOWRY PARK,38634001
BENJAMIN J LOWRY PARK,38634001
BENJAMIN LOWRY PARK,38634001
GORE PARK,38634001
LOWRY PARK,38634001
REV B J LOWRY PARK,38634001
REV B LOWRY PARK,38634001
REV BENJAMIN J LOWRY PARK,38634001
REV BENJAMIN LOWRY PARK,38634001
REV LOWRY PARK,38634001
REVEREND B J LOWRY PARK,38634001
REVEREND B LOWRY PARK,38634001
REVEREND BENJAMIN J LOWRY PARK,38634001
REVEREND BENJAMIN LOWRY PARK,38634001
REVEREND LOWRY PARK,38634001
UNDERHILL GORE PARK,38634001
UNDERHILL PARK,38634001
UNION AVENUE,38643001
UNION STREET,38653001
R VASQUEZ JR PLACE,38653003
R VASQUEZ JUNIOR PLACE,38653003
R VASQUEZ PLACE,38653003
RAUL VASQUEZ JR PLACE,38653003
RAUL VASQUEZ JUNIOR PLACE,38653003
RAUL VASQUEZ PLACE,38653003
VASQUEZ JR PLACE,38653003
VASQUEZ JUNIOR PLACE,38653003
VASQUEZ PLACE,38653003
BK US VETERANS HOSPITAL,38655501
BK V A HOSPITAL,38655501
BK VETERANS ADMINISTRATION HOSP,38655501
BKLYN US VA HOSPITAL,38655501
BKLYN VA HOSPITAL,38655501
BROOKLYN US VETERANS HOSPITAL,38655501
BROOKLYN V A HOSPITAL,38655501
BROOKLYN VA HOSPITAL,38655501
US V A HOSPITAL,38655501
US VA HOSPITAL,38655501
US VETERANS ADMINISTRATION HOSP,38655501
US VETERANS HOSPITAL,38655501
VETERANS ADMINISTRATION HOSPITAL,38655501
UTICA AVENUE,38663001
VAN BRUNT STREET,38673001
VANBRUNT STREET,38673001
VAN DAM STREET,38683001
VANDAM STREET,38683001
VAN DIKE STREET,38693001
VAN DYKE STREET,38693001
VANDYKE STREET,38693001
VAN SICKLEN STREET,38703001
VAN SICKLN STREET,38703001
VAN SIKLER STREET,38703001
VANSICKLEN STREET,38703001
VANSICKLIN STREET,38703001
VAN SICLEN AVENUE,38713001
VANSICLEN AVENUE,38713001
VAN SICKLEN COURT,38713501
VAN SICLEN COURT,38713501
VAN SIDEREN AVENUE,38716001
VAN SIDERIN AVENUE,38716001
VAN SINDEREN AVENUE,38716001
VAN SINDERIN AVENUE,38716001
VAN SINDREN AVENUE,38716001
VAN SINDRN AVENUE,38716001
VANSIDEREN AVENUE,38716001
VANSIDERIN AVENUE,38716001
VANSINDEREN AVENUE,38716001
VANSINDERIN AVENUE,38716001
VAN BUREN STREET,38723001
VANBUREN STREET,38723001
VANDALIA AVENUE,38725001
VANDALIA AVENUE HOUSES,38725501
VANDALIA AVENUE HOUSES COMPLEX,38725501
VANDALIA AVENUE PROJECTS,38725501
VANDALIA AVENUE PROJECTS COMPLEX,38725501
VANDALIA HOUSES,38725501
VANDALIA HOUSES COMPLEX,38725501
VANDALIA PROJECTS,38725501
VANDALIA PROJECTS COMPLEX,38725501
VANDALIA HOUSES BUILDING    1,38725502
VANDALIA PROJECTS BUILDING    1,38725502
VANDALIA HOUSES BUILDING    2,38725503
VANDALIA PROJECTS BUILDING    2,38725503
VANDALIA HOUSES COMMUNITY CENTER,38725504
VANDALIA PROJECTS COMMUNITY CTR,38725504
VANDERBILT AVENUE,38733001
VANDERBILT STREET,38743001
VANDERVEER PLACE,38748501
VANDERVEER STREET,38749001
VANDEVEER STREET,38749001
VANDERVOORT AVENUE,38752501
VANDERVORT AVENUE,38752501
VANDEVOORT AVENUE,38752501
VANDERVOORT PLACE,38753001
VANDERVORT PLACE,38753001
VARET STREET,38763001
VARICK AVENUE,38773001
VARICK STREET,38775001
VARKENS HK ROAD,38778001
VARKENS HOOK ROAD,38778001
VARKINS HOOK ROAD,38778001
VERANDA PLACE,38783001
VERANDAH PLACE,38783001
VERMONT COURT,38793501
VERMONT STREET,38803001
VERNON AVENUE,38813001
VERONA PLACE,38823001
VERONA STREET,38833001
VERONICA PLACE,38843001
VILLAGE COURT,38850501
VILLAGE ROAD EAST,38851001
VILLAGE ROAD NO,38851501
VILLAGE ROAD NORTH,38851501
VILLAGE ROAD SOUTH,38853001
VINE STREET,38861001
VIRGINIA PLACE,38863001
VISITATION PLACE,38873001
VISTA PLACE,38875001
VOORHEES AVENUE,38883001
VOORHIES AVENUE,38883001
WAKEMAN PLACE,38893001
WAINWRIGHT DRIVE,38893501
WALDANE COURT,38895001
WALDORF COURT,38899001
WALKE AVENUE,38899501
WALLABOUT STREET,38903001
WALLASTON COURT,38913001
WALSH COURT,38918001
WALTON STREET,38923001
WALWORTH STREET,38933001
WARREN PLACE,38952501
WARREN STREET,38953001
MAC DONALD WAY,38953002
MACDONALD WAY,38953002
MC DONALD WAY,38953002
MCDONALD WAY,38953002
W MAC DONALD WAY,38953002
W MACDONALD WAY,38953002
W MC DONALD WAY,38953002
W MCDONALD WAY,38953002
WILLIE MAC DONALD WAY,38953002
WILLIE MACDONALD WAY,38953002
WILLIE MC DONALD WAY,38953002
WILLIE MCDONALD WAY,38953002
MAC DONALD WAY,38953002
MACDONALD WAY,38953002
MC DONALD WAY,38953002
MCDONALD WAY,38953002
W MAC DONALD WAY,38953002
W MACDONALD WAY,38953002
W MC DONALD WAY,38953002
W MCDONALD WAY,38953002
WILLIE MAC DONALD WAY,38953002
WILLIE MACDONALD WAY,38953002
WILLIE MC DONALD WAY,38953002
WILLIE MCDONALD WAY,38953002
WARWICK STREET,38963001
WASHINGTON AVENUE,38973001
M PINKETT AVENUE,38973002
MARY PINKETT AVENUE,38973002
PINKETT AVENUE,38973002
WASHINGTON CEMETERY,38974501
